Series Name,"Series Code","Country Name","Country Code","2019 [YR2019]"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","French Polynesia","PYF","10.6834624276376"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Gabon","GAB","47.6788640928906"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Gambia, The","GMB","17.2826008332323"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Georgia","GEO","20.0073713952459"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Germany","DEU","26.9911142709931"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Ghana","GHA","31.1077243700312"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Gibraltar","GIB",".."
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Greece","GRC","13.3546849293509"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Greenland","GRL","17.1422282695694"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Grenada","GRD","13.6417603413492"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Guam","GUM",".."
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Guatemala","GTM","21.9422574352816"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Guinea","GIN","29.3907987023834"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Guinea-Bissau","GNB","15.6499334629247"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Guyana","GUY","28.6893186333175"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Haiti","HTI","23.3823262210182"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Honduras","HND","26.7243168964313"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Hong Kong SAR, China","HKG","6.25471437479218"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Hungary","HUN","24.7117816607969"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Iceland","ISL","19.5316331579433"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","India","IND","24.591475307501"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Indonesia","IDN","38.9517679950779"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Iran, Islamic Rep.","IRN","33.2971452640649"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Iraq","IRQ","53.1094032824868"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Ireland","IRL","35.3148022025282"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Isle of Man","IMN","7.59325582917094"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Israel","ISR","18.6342967269919"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Italy","ITA","21.5270098742186"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Jamaica","JAM","19.2535844539959"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Japan","JPN","28.8040848106902"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Jordan","JOR","24.11179067633"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Kazakhstan","KAZ","33.028795913527"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Kenya","KEN","16.9305452274709"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Kiribati","KIR",".."
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Korea, Dem. People's Rep.","PRK",".."
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Korea, Rep.","KOR","32.6791489168007"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Kosovo","XKX","27.0883844668186"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Kuwait","KWT","57.0339364717579"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Kyrgyz Republic","KGZ","26.5803149529246"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Lao PDR","LAO","31.531381987864"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Latvia","LVA","18.919215596024"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Lebanon","LBN","12.4991181838946"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Lesotho","LSO","30.5426273230071"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Liberia","LBR","16.9896070200098"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Libya","LBY","48.017210631046"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Liechtenstein","LIE","44.2952285660684"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Lithuania","LTU","25.3278916550039"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Luxembourg","LUX","11.5988958079178"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Macao SAR, China","MAC","4.21334413101183"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","North Macedonia","MKD","23.7034834116039"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Madagascar","MDG","22.445497353094"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Malawi","MWI","18.4486252587009"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Malaysia","MYS","37.4765552390649"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Maldives","MDV","11.9425437773352"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Mali","MLI","20.9233089285715"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Malta","MLT","12.4516419302708"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Marshall Islands","MHL","14.4718022780117"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Mauritania","MRT","28.5984350915107"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Mauritius","MUS","16.9108859849875"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Mexico","MEX","31.7765006025841"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Micronesia, Fed. Sts.","FSM","4.81791878172589"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Moldova","MDA","21.9233489252916"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Monaco","MCO","13.0353704574054"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Mongolia","MNG","38.0926977643653"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Montenegro","MNE","16.1294414526219"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Morocco","MAR","25.2499524130611"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Mozambique","MOZ","23.8882628176489"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Myanmar","MMR","38.4126110918443"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Namibia","NAM","27.0505815453797"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Nauru","NRU",".."
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Nepal","NPL","13.0106754137816"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Netherlands","NLD","17.5622805345272"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","New Caledonia","NCL","22.3267326732673"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","New Zealand","NZL","20.2745492532694"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Nicaragua","NIC","24.2806944134052"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Niger","NER","20.5861804923542"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Nigeria","NGA","27.3825370472331"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Northern Mariana Islands","MNP",".."
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Norway","NOR","29.8244589771798"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Oman","OMN","51.3792509613283"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Pakistan","PAK","19.5638945814483"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Palau","PLW","11.1977146849424"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Panama","PAN","28.3874504120529"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Papua New Guinea","PNG","36.7104270157584"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Paraguay","PRY","33.4893114331079"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Peru","PER","30.4491957836385"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Philippines","PHL","30.3275078789962"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Poland","POL","28.6365431908873"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Portugal","PRT","18.8327237617961"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Puerto Rico","PRI","50.8444120601485"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Qatar","QAT","57.1645660780351"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Romania","ROU","27.5918020264438"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Russian Federation","RUS","32.1504958365379"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Rwanda","RWA","18.8647443478739"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Samoa","WSM","11.9596393238611"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","San Marino","SMR","34.7786569470632"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Sao Tome and Principe","STP","7.5261131811767"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Saudi Arabia","SAU","46.0478188447691"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Senegal","SEN","23.5728096206578"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Serbia","SRB","25.5981107412518"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Seychelles","SYC","12.2185624290623"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Sierra Leone","SLE","5.55226087045299"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Singapore","SGP","24.0213523823824"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Sint Maarten (Dutch part)","SXM","7.2701465731997"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Slovak Republic","SVK","29.6043140394741"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Slovenia","SVN","28.8649075475152"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Solomon Islands","SLB","18.1215052138431"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Somalia","SOM",".."
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","South Africa","ZAF","23.6220152843652"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","South Sudan","SSD",".."
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Spain","ESP","20.0416214041925"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Sri Lanka","LKA","29.1910069413124"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","St. Kitts and Nevis","KNA","25.3018009434309"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","St. Lucia","LCA","8.92802106918725"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","St. Martin (French part)","MAF",".."
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","St. Vincent and the Grenadines","VCT","13.6994880178279"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Sudan","SDN","21.7363013265282"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Suriname","SUR","33.8807663840013"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Eswatini","SWZ","34.60794664109"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Sweden","SWE","21.9037119434159"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Switzerland","CHE","24.7211591296094"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Syrian Arab Republic","SYR","15.9160468546957"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Tajikistan","TJK","33.0621490637064"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Tanzania","TZA","28.6718333565052"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Thailand","THA","33.5939105133265"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Timor-Leste","TLS","30.4959117607302"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Togo","TGO","19.3444143418516"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Tonga","TON","15.0601197925979"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Trinidad and Tobago","TTO","35.7182021065206"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Tunisia","TUN","23.2351242996202"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Turkiye","TUR","27.3317017122106"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Turkmenistan","TKM","42.4122793165524"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Turks and Caicos Islands","TCA",".."
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Tuvalu","TUV",".."
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Uganda","UGA","26.6204366953482"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Ukraine","UKR","22.5804196823995"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","United Arab Emirates","ARE","44.5245160379612"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","United Kingdom","GBR","17.7588195822502"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","United States","USA","18.1611552318054"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Uruguay","URY","17.6171477668345"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Uzbekistan","UZB","30.905166331066"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Vanuatu","VUT",".."
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Venezuela, RB","VEN",".."
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Viet Nam","VNM","36.8031368977554"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Virgin Islands (U.S.)","VIR",".."
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","West Bank and Gaza","PSE","18.4328946216476"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Yemen, Rep.","YEM",".."
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Zambia","ZMB","34.9419812171167"
"Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","Zimbabwe","ZWE","32.02594681267"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Afghanistan","AFG",".."
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Albania","ALB","31.3042698874727"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Algeria","DZA","20.407941949491"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","American Samoa","ASM","61.6692426584235"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Andorra","AND",".."
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Angola","AGO","40.7907550532833"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Antigua and Barbuda","ATG","69.2086423595831"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Argentina","ARG","17.9248783778462"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Armenia","ARM","41.3508013620849"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Aruba","ABW","73.2345915426225"
Exports of goods and services (% of GDP),"NE.EXP.GNFS.ZS","Australia","AUS","24.1117883614814"
